Manufacturer,Shape,Model,Resolution,MegaPixel,FrameRate,PTZ,Infrared,Varifocal,SD Card Storage,Wifi,Onvif,Audio In,Audio out,PoE,UPnP,JPEG URL,MPEG4 URL,H264 URL,MJPEG URL,User Manual,Data sheet,Page Reference,Default Username,Default Password,Discontinued
Vivotek,Box,IP8172,2560 x 1920,5,10FPS,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8172manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8172datasheet_en.pdf,http://www.vivotek.com/ip8172/,Root,<blank>,No
Vivotek,Box,IP8172P,2560 x 1920,5,10FPS,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8172pmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8172pdatasheet_en.pdf,http://www.vivotek.com/ip8172p/,Root,<blank>,No
Vivotek,Box,IP8173H,2048 x 1536,3,20FPS,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8173hmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8173hdatasheet_en.pdf,http://www.vivotek.com/ip8173h/,Root,<blank>,No
Vivotek,Bullet,IP8331,640 x 480,VGA,30FPS,No,Yes,No,No,No,Yes,No,No,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8331manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8331datasheet_en.pdf,http://www.vivotek.com/ip8331/,Root,<blank>,No
Vivotek,Bullet,IP8332,1280 x 800,1,30FPS,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8332manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8332datasheet_en.pdf,http://www.vivotek.com/ip8332/,Root,<blank>,No
Vivotek,Bullet,IP8332-C,1280 x 800,1,30FPS,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8332-cmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8332-cdatasheet_en.pdf,http://www.vivotek.com/ip8332-c/,Root,<blank>,No
Vivotek,Bullet,IP8335H,1280 x 800,1,25FPS,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8335hmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8335hdatasheet_en.pdf,http://www.vivotek.com/ip8335h/,Root,<blank>,No
Vivotek,Box,IP8336W,1280 x 800,1,30FPS,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8336wmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8336wdatasheet_en.pdf,http://www.vivotek.com/ip8336w/,Root,<blank>,No
Vivotek,Bullet,IP8337H-C,1280 x 800,1,30FPS,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,cgi-bin/viewer/video.jpg,n/a,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8337h-cmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8337h-cdatasheet_en.pdf,http://www.vivotek.com/ip8337h-c/,Root,<blank>,No
Vivotek,Bullet,IP8352,1280 x 1024,1.3,25FPS,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8352manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8352datasheet_en.pdf,http://www.vivotek.com/ip8352/,Root,<blank>,Yes
Vivotek,Bullet,IP8355EH,1280 x 1024,1.3,30FPS,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,n/a,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8355ehmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8355ehdatasheet_en.pdf,http://www.vivotek.com/ip8355eh/,Root,<blank>,No
Vivotek,Bullet,IP8361,1600 x 1200,2,15FPS,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8361manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8361datasheet_en.pdf,http://www.vivotek.com/ip8361/,Root,<blank>,No
Vivotek,Bullet,IP8362,1920 x 1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8362manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8362datasheet_en.pdf,http://www.vivotek.com/ip8362/,Root,<blank>,No
Vivotek,Bullet,IP8364-C,1920 x 1080,2,30FPS,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,cgi-bin/viewer/video.jpg,n/a,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8364-cmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8364-cdatasheet_en.pdf,http://www.vivotek.com/ip8364-c/,Root,<blank>,No
Vivotek,Bullet,IP8365EH,1920 x 1080,2,30FPS,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,n/a,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8365ehmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8365ehdatasheet_en.pdf,http://www.vivotek.com/ip8365eh/,Root,<blank>,No
Vivotek,Bullet,IP8371,2048 x 1536,3,30FPS,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8371manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8371datasheet_en.pdf,http://www.vivotek.com/ip8371/,Root,<blank>,No
Vivotek,Bullet,IP8371E,2048 x 1536,3,30FPS,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8371emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8371edatasheet_en.pdf,http://www.vivotek.com/ip8371e/,Root,<blank>,No
Vivotek,Bullet,IP8372,2560 x 1920,5,10FPS,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/ip8372manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/ip8372datasheet_en.pdf,http://www.vivotek.com/ip8372/,Root,<blank>,No
Vivotek,Dome,MD7560,1600 x 1200,2,10FPS,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,n/a,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/md7560manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/md7560datasheet_en.pdf,http://www.vivotek.com/md7560/,Root,<blank>,No
Vivotek,Dome,MD7560X,1600 x 1200,2,10FPS,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,n/a,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/md7560xmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/md7560xdatasheet_en.pdf,http://www.vivotek.com/md7560x/,Root,<blank>,No
Vivotek,Dome,MD8531H,1280 x 960,1.2,30FPS,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/md8531hmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/md8531hdatasheet_en.pdf,http://www.vivotek.com/md8531h/,Root,<blank>,No
Vivotek,Dome,MD8562,1920 x 1080,2,30FPS,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/md8562manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/md8562datasheet_en.pdf,http://www.vivotek.com/md8562/,Root,<blank>,No
Vivotek,Dome,PD8136,1280 x 800,1,30FPS,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/pd8136manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/pd8136datasheet_en.pdf,http://www.vivotek.com/pd8136/,Root,<blank>,No
Vivotek,Box,PT8133,1280 x 800,1,30FPS,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/pt8133manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/pt8133datasheet_en.pdf,http://www.vivotek.com/pt8133/,Root,<blank>,Yes
Vivotek,Box,PT8133W,1280 x 800,1,30FPS,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/pt8133wmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/pt8133wdatasheet_en.pdf,http://www.vivotek.com/pt8133w/,Root,<blank>,Yes
Vivotek,Box,PZ8111,NTSC 720 x 480,D1,30FPS,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/pz81x1manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/pz81x1datasheet_en.pdf,http://www.vivotek.com/pz81x1/,Root,<blank>,No
Vivotek,Box,PZ8111W,NTSC 720 x 480,D1,30FPS,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/pz81x1wmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/pz81x1wdatasheet_en.pdf,http://www.vivotek.com/pz81x1w/,Root,<blank>,No
Vivotek,Box,PZ8121,PAL 720 x 576,D1,25FPS,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/pz81x1manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/pz81x1datasheet_en.pdf,http://www.vivotek.com/pz81x1/,Root,<blank>,No
Vivotek,Box,PZ8121W,PAL 720 x 576,D1,25FPS,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/pz81x1wmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/pz81x1wdatasheet_en.pdf,http://www.vivotek.com/pz81x1w/,Root,<blank>,No
Vivotek,Dome,SD8111,NTSC 720 x 480,D1,30FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd81x1manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd81x1datasheet_en.pdf,http://www.vivotek.com/sd81x1/,Root,<blank>,Yes
Vivotek,Dome,SD8121,PAL 720 x 576,D1,25FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd81x1manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd81x1datasheet_en.pdf,http://www.vivotek.com/sd81x1/,Root,<blank>,Yes
Vivotek,Dome,SD8311E,NTSC 720 x 480,D1,60FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x1emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x1edatasheet_en.pdf,http://www.vivotek.com/sd83x1e/,Root,<blank>,No
Vivotek,Dome,SD8312E,NTSC 720 x 480,D1,60FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x2emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x2edatasheet_en.pdf,http://www.vivotek.com/sd83x2e/,Root,<blank>,No
Vivotek,Dome,SD8313E,NTSC 720 x 480,D1,60FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x3emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x3edatasheet_en.pdf,http://www.vivotek.com/sd83x3e/,Root,<blank>,No
Vivotek,Dome,SD8314E,NTSC 720 x 480,D1,30FPS,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x4emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x4edatasheet_en.pdf,http://www.vivotek.com/sd83x4e/,Root,<blank>,No
Vivotek,Dome,SD8316E,NTSC 720 x 480,D1,30FPS,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x6emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x6edatasheet_en.pdf,http://www.vivotek.com/sd83x6e/,Root,<blank>,No
Vivotek,Dome,SD8321E,PAL 720 x 576,D1,50FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x1emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x1edatasheet_en.pdf,http://www.vivotek.com/sd83x1e/,Root,<blank>,No
Vivotek,Dome,SD8322E,PAL 720 x 576,D1,50FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x2emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x2edatasheet_en.pdf,http://www.vivotek.com/sd83x2e/,Root,<blank>,No
Vivotek,Dome,SD8323E,PAL 720 x 576,D1,50FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x3emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x3edatasheet_en.pdf,http://www.vivotek.com/sd83x3e/,Root,<blank>,No
Vivotek,Dome,SD8324E,PAL 720 x 576,D1,25FPS,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x4emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x4edatasheet_en.pdf,http://www.vivotek.com/sd83x4e/,Root,<blank>,No
Vivotek,Dome,SD8326E,PAL 720 x 576,D1,25FPS,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd83x6emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd83x6edatasheet_en.pdf,http://www.vivotek.com/sd83x6e/,Root,<blank>,No
Vivotek,Dome,SD8362E,1920 x 1080,2,30FPS,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd8362emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd8362edatasheet_en.pdf,http://www.vivotek.com/sd8362e/,Root,<blank>,No
Vivotek,Dome,SD8362E-SS,1920 x 1080,2,30FPS,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,n/a,http://download.vivotek.com/downloadfile/downloads/datasheets/sd8362e-ssdatasheet_en.pdf,http://www.vivotek.com/sd8362e-ss/,Root,<blank>,No
Vivotek,Dome,SD8363E,1920 x 1080,n/a,30FPS,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sd8363emanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sd8363edatasheet_en.pdf,http://www.vivotek.com/sd8363e/,Root,<blank>,No
Vivotek,Dome,SF8172,1920 x 1920,5,15FPS,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sf8172manual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sf8172datasheet_en.pdf,http://www.vivotek.com/sf8172/,Root,<blank>,No
Vivotek,Dome,SF8172V,1920 x 1920,5,15FPS,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,http://download.vivotek.com/downloadfile/downloads/usersmanuals/sf8172vmanual_en.pdf,http://download.vivotek.com/downloadfile/downloads/datasheets/sf8172vdatasheet_en.pdf,http://www.vivotek.com/sf8172v/,Root,<blank>,No
Vivotek,Dome,SF8174,1920 x 1920,5,15FPS,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,n/a,http://download.vivotek.com/downloadfile/downloads/datasheets/sf8174datasheet_en.pdf,http://www.vivotek.com/sf8174/,Root,<blank>,No
Vivotek,Dome,SF8174V,1920 x 1920,5,15FPS,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,cgi-bin/viewer/video.jpg,live.sdp,live.sdp,video.mjpg,n/a,http://download.vivotek.com/downloadfile/downloads/datasheets/sf8174vdatasheet_en.pdf,http://www.vivotek.com/sf8174v/,Root,<blank>,No
